j=1.0
0.51927
0.52046
0.5215
0.51698
0.52019
0.52027
0.51949
0.51602
0.51475
0.52122
0.51833
0.5153
0.52006
0.52163
0.52058
0.51841
0.52038
0.5225
0.52
0.51692
