j=1.0
1.0007260087753995
-0.15903362582266586
0.2866861495255336
0.26842015689298304
-0.0374644479719196
0.010360177556461495
-0.0015884449013240454
-0.026053772054397673
-0.037201811677372715
-0.032336252991975824
-0.019086719682788893
-0.027389526666936705
-0.001928176644446726
-0.027869301218630238
-0.007610931869880232
-0.015328233854193012
-0.014523896816468748
0.019796052621980986
0.0076119858019480366
-0.003455727964452025
-0.15903362582266586
1.0023334911548678
-0.12930535654841435
0.2607573096522052
0.018701090238561032
-0.011868236820803997
-0.013512424811809932
0.01730100542254447
-0.01389399235371475
0.02216040037393336
0.02579771583075987
-0.02372342132981684
-0.0087943771124103
0.045969373104841955
0.03001783579618022
-0.0056136230922767495
0.01657781308070548
-0.0179927706746887
-0.02598534916764461
0.024150498232149216
0.2866861495255336
-0.12930535654841435
1.0092903944962262
-0.14393383448473812
0.019082602848136558
-0.005597167211208715
-0.02141535749636093
0.024085525014495363
-0.009249012346285387
0.03328909554005056
0.0286478597806358
-0.0010466717189556718
-0.01063885559191609
0.04111503463597791
0.023837298268076797
-0.0011565336924931544
0.029143424258603005
-0.0068328465920667195
-0.014771577626819112
0.03099685078659766
0.26842015689298304
0.2607573096522052
-0.14393383448473812
0.9925625672148568
-0.02696198873351413
0.019434430238259727
0.010634857010107412
-0.019770938378861846
-0.0324816149621976
-0.022287671534450177
-0.0204943458561886
-0.03568113973608237
-0.011913890620293481
-0.014169022332653696
-0.010742198548088807
-0.00851051585777098
-0.01355139882717603
0.008874660731336574
0.009981724682920228
-0.011049053495325178
-0.0374644479719196
0.018701090238561032
0.019082602848136558
-0.02696198873351413
0.9917402975732855
-0.11840545144016563
0.2790204975379479
0.29417749632457224
-0.01736220708774319
0.012395095404333464
0.025006165204012307
-0.02447360143210851
-0.014069547818094974
-0.02402316715902077
-0.009900556520515249
-0.024765493786344427
-0.01202439375272788
-0.013632903716669883
-0.008637419016635743
-0.00989805979912634
0.010360177556461495
-0.011868236820803997
-0.005597167211208715
0.019434430238259727
-0.11840545144016563
0.9951112997893319
-0.11443242348456356
0.27633425051139676
0.02176444305102537
-0.01340711094133246
-0.007402022719223091
0.015347324106456537
-0.01898930251586481
0.023802938004240604
0.02804042755147974
-0.014222639770741653
-0.012595930279474428
0.013561204331242796
0.021820577656807515
-0.013036715579529247
-0.0015884449013240454
-0.013512424811809932
-0.02141535749636093
0.010634857010107412
0.2790204975379479
-0.11443242348456356
0.9917061653257904
-0.1365501291060047
0.03622321473043484
-0.02604408566941459
-0.015319254684030196
0.025005955650316693
-0.006857402645543872
0.01499151276913284
0.03245892601860966
-0.007622935364571176
-0.025110907217225333
0.021866223763780716
0.019986909783457667
-0.012193902191056179
-0.026053772054397673
0.01730100542254447
0.024085525014495363
-0.019770938378861846
0.29417749632457224
0.27633425051139676
-0.1365501291060047
0.9883319840695133
-0.020773172864252575
0.012509717000033994
0.028861081843222502
-0.032857030988053995
-0.02225794599736602
-0.02286716311854016
-0.0205962877273896
-0.03096644019653812
-0.014139069979389454
-0.025316643454368258
-0.009280238975876919
-0.019870676757529813
-0.037201811677372715
-0.01389399235371475
-0.009249012346285387
-0.0324816149621976
-0.01736220708774319
0.02176444305102537
0.03622321473043484
-0.020773172864252575
1.00492387958228
-0.15517589034635113
0.29510119338261515
0.28043902029981665
-0.014463760729151212
0.03054391649195793
0.030117832440439998
-0.020235106165022984
-0.01295398383395016
-0.02001524061118249
-0.015169633874746158
-0.01022431690168843
-0.032336252991975824
0.02216040037393336
0.03328909554005056
-0.022287671534450177
0.012395095404333464
-0.01340711094133246
-0.02604408566941459
0.012509717000033994
-0.15517589034635113
0.9897173803217528
-0.1388131436624648
0.2680167324441236
0.007629580752616101
-0.00036603972639158585
-0.021317998627466413
0.025537220782827098
-0.028827999294268294
0.014946098684944021
0.006628337889661667
-0.022606039662070417
-0.019086719682788893
0.02579771583075987
0.0286478597806358
-0.0204943458561886
0.025006165204012307
-0.007402022719223091
-0.015319254684030196
0.028861081843222502
0.29510119338261515
-0.1388131436624648
1.0126171067380247
-0.13424176733467233
0.03753916627814617
-0.0016410047434975395
-0.013397281576206259
0.03511923847291424
-0.01956943910781043
0.018456493405421694
0.024745868006718873
-0.015074461136182837
-0.027389526666936705
-0.02372342132981684
-0.0010466717189556718
-0.03568113973608237
-0.02447360143210851
0.015347324106456537
0.025005955650316693
-0.032857030988053995
0.28043902029981665
0.2680167324441236
-0.13424176733467233
0.9970745032323645
-0.014704476085641996
0.02578634009421205
0.03615898838331596
-0.014095093176463168
-0.020815415844725172
-0.01716748042755106
-0.027846999574949592
-0.023216137812609748
-0.001928176644446726
-0.0087943771124103
-0.01063885559191609
-0.011913890620293481
-0.014069547818094974
-0.01898930251586481
-0.006857402645543872
-0.02225794599736602
-0.014463760729151212
0.007629580752616101
0.03753916627814617
-0.014704476085641996
0.9926835339260287
-0.1390054701915818
0.26668678946895075
0.28112966113035326
-0.02363275985088781
0.038862658637389844
0.020493583376203776
-0.012189023150704982
-0.027869301218630238
0.045969373104841955
0.04111503463597791
-0.014169022332653696
-0.02402316715902077
0.023802938004240604
0.01499151276913284
-0.02286716311854016
0.03054391649195793
-0.00036603972639158585
-0.0016410047434975395
0.02578634009421205
-0.1390054701915818
1.003053488552655
-0.1326204909220433
0.2893111677566874
0.014756839224669905
-0.01971839601827804
-0.014903208857736801
0.0261730221336471
-0.007610931869880232
0.03001783579618022
0.023837298268076797
-0.010742198548088807
-0.009900556520515249
0.02804042755147974
0.03245892601860966
-0.0205962877273896
0.030117832440439998
-0.021317998627466413
-0.013397281576206259
0.03615898838331596
0.26668678946895075
-0.1326204909220433
0.9959807174294566
-0.14146104733131107
0.024498015228716318
-0.009986888352978295
-0.025556279745597058
0.03175339682419719
-0.015328233854193012
-0.0056136230922767495
-0.0011565336924931544
-0.00851051585777098
-0.024765493786344427
-0.014222639770741653
-0.007622935364571176
-0.03096644019653812
-0.020235106165022984
0.025537220782827098
0.03511923847291424
-0.014095093176463168
0.28112966113035326
0.2893111677566874
-0.14146104733131107
0.9952177192537405
-0.02469272074768262
0.027852181553600627
0.015171805044736805
-0.01787582140195364
-0.014523896816468748
0.01657781308070548
0.029143424258603005
-0.01355139882717603
-0.01202439375272788
-0.012595930279474428
-0.025110907217225333
-0.014139069979389454
-0.01295398383395016
-0.028827999294268294
-0.01956943910781043
-0.020815415844725172
-0.02363275985088781
0.014756839224669905
0.024498015228716318
-0.02469272074768262
0.998901366510821
-0.14961827425186622
0.2840259033940328
0.28206828945442985
0.019796052621980986
-0.0179927706746887
-0.0068328465920667195
0.008874660731336574
-0.013632903716669883
0.013561204331242796
0.021866223763780716
-0.025316643454368258
-0.02001524061118249
0.014946098684944021
0.018456493405421694
-0.01716748042755106
0.038862658637389844
-0.01971839601827804
-0.009986888352978295
0.027852181553600627
-0.14961827425186622
0.9894735770584202
-0.14604422759017904
0.28841083214724017
0.0076119858019480366
-0.02598534916764461
-0.014771577626819112
0.009981724682920228
-0.008637419016635743
0.021820577656807515
0.019986909783457667
-0.009280238975876919
-0.015169633874746158
0.006628337889661667
0.024745868006718873
-0.027846999574949592
0.020493583376203776
-0.014903208857736801
-0.025556279745597058
0.015171805044736805
0.2840259033940328
-0.14604422759017904
0.9953307710502513
-0.1363818371985521
-0.003455727964452025
0.024150498232149216
0.03099685078659766
-0.011049053495325178
-0.00989805979912634
-0.013036715579529247
-0.012193902191056179
-0.019870676757529813
-0.01022431690168843
-0.022606039662070417
-0.015074461136182837
-0.023216137812609748
-0.012189023150704982
0.0261730221336471
0.03175339682419719
-0.01787582140195364
0.28206828945442985
0.28841083214724017
-0.1363818371985521
1.00583951751354
